Anno,Regione,Comune,Localita,Codice stazione,Bacino idrografico,Corpo idrico,Livello di contaminazione,Campioni,Misure,n misure positive,Sostanze cercate,Sostanze trovate,Pesticidi totali,x,y
2020,Lombardia,Luino," Voldomino, in corrispondenza del ponte della S.P.238",N0080980351IR1,LAGO MAGGIORE (VERBANO)- Tresa (Fiume),dal lago di Lugano alla immissione nel lago Maggiore,Entro i limiti,3,354,3,109,1,0.135,973389.9404944238,5779470.360016678
2020,Lombardia,Credaro,,N0080600352LO1,OGLIO SUBLACUALE- Uria (Torrente),dal confine Her alla immissione in Oglio,Entro i limiti,3,354,3,109,2,0.202,1104572.3414988143,5724544.641019184
2020,Lombardia,Ardenno, ponte a  valle depuratore,N008001B1LO1,ADDA PRELACUALE- Adda Vecchia (Torrente),dalla sorgente alla confluenza dell'Adda,Entro i limiti,4,472,10,109,4,0.869,1073588.555183505,5805609.175458769
2020,Lombardia,Sesto Calende,,N0080980191IR2,TICINO SUBLACUALE- Lenza (Torrente),dalla sorgente alla immissione nel Ticino,Entro i limiti,5,590,13,109,2,0.285,962674.8144746225,5738350.550091063
2020,Lombardia,Genivolta,,POMBNCCA1LO2,Po- Naviglio Civico di Cremona (Canale),Naviglio Civico di Cremona (Canale),Entro i limiti,4,472,9,109,2,0.21,1096662.8210712094,5674303.764936002
2020,Lombardia,Gerre de' Caprioli,,POMBCA1LO2,Po- Morbasco (Colatore),Morbasco (Colatore),Superiore ai limiti,4,473,20,110,8,2.09,1117184.7734740146,5638166.803315446
2020,Lombardia,Torre d'Isola,,POTI3LGCA1LO1,Po Lanca dei Gozzi o Piave,,Entro i limiti,4,464,29,107,2,0.622,1006778.772234131,5657037.872400753
2020,Lombardia,San Benedetto Po,,00108614IR2,Po (Fiume),Secchia (Fiume),Superiore ai limiti,5,591,15,110,3,1.152,1224509.939418644,5629469.468329387
2020,Lombardia,Alzano Lombardo,,N008001023231LO1,SERIO - Serio (Fiume),Nesa (Torrente),Entro i limiti,2,236,1,109,1,0.06,1082471.8940264003,5736207.391986214
2020,Lombardia,Brescia,,N008060008352LO2,OGLIO SUBLACUALE,Garza (Torrente),Superiore ai limiti,4,473,5,110,2,0.36,1136649.8833404845,5706270.893971955
2020,Lombardia,Cantù,,N00800109101131LO2,SEVESO,Serenza (Torrente),Superiore ai limiti,3,355,7,110,2,2.235,1018039.2950070549,5736343.197433015
2020,Lombardia,Colombare,,POAD3VDCA1LO1,SERIO,Videscola (Colatore),Superiore ai limiti,2,236,8,109,4,1.014,1077581.0056959926,5663952.069744702
2020,Lombardia,Casalmoro,,N00806000415BLO1,CHIESE SUBLACUALE,Chiese (Fiume),Entro i limiti,3,355,4,110,1,0.1,1157588.9168796025,5662699.593612415
2020,Lombardia,Mezzana Bigli,"A monte della frazione Balossa, in corrispondenza del ponte della S.P.206",N0080031LO1,AGOGNA- Agogna (Torrente),dall'ingresso in regione fino alla immissione in Po,Superiore ai limiti,7,823,48,110,8,2.991,991075.2242843047,5632959.529046841
2020,Lombardia,Mozzanica,,N0080010236LO1,SERIO- Serio (Fiume),dalla Borgogna a Mozzanica,Entro i limiti,7,712,14,109,3,0.33,1080835.784955726,5697950.994864461
2020,Lombardia,Valmadrera,Foce- ponte di via del Maglio,N0080011612LO1,LAGO DI COMO (LARIO)- Rio Torto (Fiume),dal lago di Annone a immissione nel lago di Como,Superiore ai limiti,4,8,7,2,2,0.239,1042816.3422845779,5757109.579713395
2020,Lombardia,Darfo Boario Terme,,N0080600731LO2,OGLIO SOPRALACUALE,Re (Torrente),Non quantificabile,1,55,0,55,0,,1134618.5078669079,5759163.9259219
2020,Lombardia,Tirano,,N0080010201IR1,ADDA PRELACUALE,dal confine regionale alla immissione in Adda,Non quantificabile,4,212,0,53,0,,1129933.6996967783,5814051.122731147
2020,Lombardia,Zavattarello,Moline,N0080991IR1,Po-Tidone (Torrente),dalla sorgente al confine regionale,Non quantificabile,3,348,0,107,0,,1031892.375036654,5602486.449145678
2020,Lombardia,Grosio,,N0080010222LO1,ADDA PRELACUALE,Roasco (Torrente),Non quantificabile,3,159,0,53,0,,1142172.0685291348,5826306.230474537
2020,Lombardia,Rudiano,,POOG3VECA1LO1,OGLIO SUBLACUALE- Vescovada (Roggia),ROGGIA VESCOVADA,Non quantificabile,4,473,0,110,0,,1103345.0791114331,5697847.536912993
2020,Lombardia,Bellagio , Via alla Spiaggia,N008001055511LO1,LAGO DI COMO (LARIO)- Perlo (Torrente),dalla sorgente alla immissione nel lago di Como,Non quantificabile,3,354,1,109,0,0.015,1029534.7620499211,5776497.69568395
2020,Lombardia,Castro,,N0080600022LO1,LAGO D'ISEO (SEBINO)- Borlezza (Torrente),dal Valle di Vareno alla immissione nel lago d'Iseo,Non quantificabile,4,220,0,55,0,,1120178.1285509071,5748664.04893532
2020,Lombardia,Lenna,,N008001006012LO1,BREMBO- Brembo di Mezzoldo (Fiume),dal Valle di Monte Cavallo alla immissione nel Brembo,Non quantificabile,3,165,0,55,0,,1076584.8721605071,5770695.000348097
2020,Lombardia,Rezzato,,POOG3NBCA1LO1,OGLIO SUBLACUALE- Naviglio Grande Bresciano (Canale) ,CANALE NAVIGLIO GRANDE BRESCIANO,Non quantificabile,4,465,0,108,0,,1150260.2696451347,5701882.3878628705
2020,Lombardia,Vedeseta,,N008001006031LO1,BREMBO- Enna (Torrente),dalla sorgente alla confluenza del Val Asinina,Non quantificabile,1,116,0,107,0,,1062022.5214845042,5762108.119769046
2020,Lombardia,Villa di Chiavenna ,Chete,N0080010181IR1,MERA- Mera (Fiume),dal confine svizzero alla confluenza del Liro,Non quantificabile,4,220,0,55,0,,1057686.2874037,5833597.934755763
2020,Lombardia,Piancogno,,N0080600171LO1,OGLIO SOPRALACUALE- Trobiolo (Torrente),dalla sorgente alla immissione in Oglio,Non quantificabile,3,165,0,55,0,,1140484.9494265337,5770016.091108596
2020,Lombardia,Lezzeno,presa,N008001055471LO1,LAGO DI COMO (LARIO)- Valle Di Villa (Torrente),dalla sorgente alla immissione nel lago di Como,Non quantificabile,2,236,0,109,0,,1024852.2133519619,5772192.046850636
2020,Lombardia,Valdidentro,,N00800102921LO1,ADDA PRELACUALE,Viola Bormina (Torrente),Non quantificabile,4,212,0,53,0,,1150099.9155029976,5857976.6347317165
2020,Lombardia,Castro,,N008060002022LO1,LAGO D'ISEO (SEBINO),Oneto (Torrente),Non quantificabile,4,220,0,55,0,,1119564.7967477792,5749600.123962502
2020,Lombardia,Valdidentro,,N0080010291LO2,ADDA PRELACUALE,Viola Bormina (Torrente),Non quantificabile,4,212,0,53,0,,1137507.6653340836,5851988.855815772
2020,Lombardia,Tremosine,,N008056007481LO1,LAGO DI GARDA (BENACO)- S.Michele (Torrente),dalla sorgente alla immissione nel lago di Garda,Non quantificabile,4,472,1,109,0,0.032,1196527.6525725045,5741070.630319199
2020,Lombardia,Zogno,Ambria,N008001006162LO1,BREMBO- Serina o Ambria (Torrente),dal Val d'Ola alla immissione in Brembo,Non quantificabile,4,472,0,109,0,,1077740.4646659081,5749617.4624981005
2020,Lombardia,Voghera,,N0080883IR1,Po- Staffora (Torrente),dall'Ardivestra la depuratore di Voghera,Non quantificabile,4,465,0,108,0,,1003700.2816502824,5615189.44597127
2020,Lombardia,Vestone,"nel centro abitato, in corrispondenza del ponte della S.S.237",N008060004522LO1,CHIESE SUBLACUALE- Nozza (Torrente),dal secondario alla immissione in Chiese,Non quantificabile,3,171,1,57,0,0.03,1156297.964480635,5732716.470375889
2020,Lombardia,Bellano,Foce -ponte pedon. viale T. Grossi ,N0080010193LO1,LAGO DI COMO (LARIO)- Pioverna (Torrente),da Taceno alla immissione nel lago di Como,Non quantificabile,5,10,0,2,0,,1035126.9774875788,5787083.872134485
2020,Lombardia,Bagnolo S. Vito,,POMI5GHCA1LO1,MINCIO- Gherardo (Canale),GHERARDO,Superiore ai limiti,6,706,25,109,4,4.143,1212126.8982442678,5637300.29193036
2020,Lombardia,Nuvolento,,N00806000463011LO1,OGLIO SUBLACUALE- Oglio (Fiume),Rudone (Rio),Non quantificabile,3,348,0,107,0,,1155826.4549527508,5707184.583969724
2020,Lombardia,Como,s. Martino,N0080010552LO2,LAGO DI COMO (LARIO)- Cosia (Torrente),dal Rio V. Ponzate alla immissione nel lago di Como,Superiore ai limiti,4,472,7,109,2,2.226,1013792.8518175253,5748807.966607755
2020,Lombardia,Solferino,,POOG3CH3LOCA1LO2,CHIESE SUBLACUALE,Seriola Di Lonato - Arno (Canale),Superiore ai limiti,2,236,2,109,2,1.01,1172764.9414696358,5679515.801224368
2020,Lombardia,Sannazzaro de' Burgondi,,POARCA1LO3,Po,Ariazzolo (Colatore),Superiore ai limiti,2,236,15,109,4,1.147,995464.5833285687,5635346.520815825
2020,Lombardia,Sermide e Felonica,,N00819IR2,Po,Po (Fiume),Superiore ai limiti,4,474,12,111,1,0.384,1263726.6355068558,5619048.67054905
2020,Lombardia,Varese,,N00804100201011LO1,OLONA-LAMBRO MERIDIONALE- Bevera (Torrente),dalla sorgente alla immissione in Olona,Entro i limiti,3,354,4,109,2,0.341,987235.05070301,5751756.730999651
2020,Lombardia,Gabbioneta Binanuova,,N0080607LO1,OGLIO SUBLACUALE- Oglio (Fiume),dallo Strone alla confluenza del Mella,Entro i limiti,4,473,11,110,3,0.503,1132614.6587269425,5659428.547762036
2020,Lombardia,Sant.Angelo Lodigiano , Ponte vecchio ex SS 235 ,N0080446LO1,LAMBRO- Lambro (Fiume),dal Redefossi a confluenza del L. Meridionale,Superiore ai limiti,4,473,20,110,3,2.474,1048030.8691213098,5659882.8048588345
2020,Lombardia,Orio Litta, ponte SS 234,N0080447LO1,LAMBRO- Lambro (Fiume),dal L.Meridionale a immisione in Po,Superiore ai limiti,6,707,23,110,3,3.235,1061109.0100182705,5647626.14619415
2020,Lombardia,Rho  ,Via Canova,N00804400201013LO1,OLONA-LAMBRO MERIDIONALE- Lura (Torrente),da Caronno Pertusella a immissione in Olona,Entro i limiti,1,118,1,109,1,0.094,1007554.5491054739,5704082.44334679
2020,Lombardia,Brebbia,Presso la stamperia di Brebbia.,N0080981151LO1,LAGO MAGGIORE (VERBANO)- Bardello (Fiume),dal lago di Varese fino al lago Maggiore,Superiore ai limiti,4,473,11,110,2,1.988,961139.6501327623,5754953.811629858
2020,Lombardia,Goito,,POMI3CACA1LO1,MINCIO- Caldone (Scolo),Scolo Caldone,Superiore ai limiti,6,706,28,109,6,3.032,1187179.3815159113,5662615.098899598
2020,Lombardia,Rodigo,,POMI3GOCA1LO1,MINCIO- Caldone (Canale),Canale Goldone/ Canale Caldone,Superiore ai limiti,6,706,25,109,2,0.864,1188780.24396258,5652935.186601988
2020,Lombardia,Lodrino,,N00806000831012LO1,MELLA- Lembrio (Torrente),dal sorgente Lembrio alla immissione in Mella,Entro i limiti,4,473,1,110,1,0.06,1141128.0658430716,5734350.357344854
2020,Lombardia,Pezzaze,,N008060008062LO1,MELLA- Mella del Molinorso (Torrente),dal fosso S. Zeno alla immissione in Mella,Entro i limiti,4,473,1,110,1,0.15,1140963.665009656,5742402.493082835
2020,Lombardia,Porto  Ceresio,,N0080980350513021LO1,LAGO DI LUGANO (CERESIO)- Bolletta  (Rio),dalla sorgente alla immissione nel lago di Lugano,Superiore ai limiti,4,472,11,109,2,4.81,990212.6574754926,5765314.214856024
2020,Lombardia,Fombio,Ponte Loc. Ca' Bianca - ex SS 9,N0082500032LO1,Po- Brembiolo (Roggia),da Casalpusterlengo alla immissione in Mortizza,Superiore ai limiti,5,586,21,109,3,2.108,1078253.1945423486,5640907.939390897
2020,Lombardia,Perledo,Foce- ponte pedon. Imbarcadero,N0080010571LO1,LAGO DI COMO (LARIO)- Esino (Torrente),dalla sorgente alla immissione nel lago di Como,Entro i limiti,5,10,5,2,1,0.127,1033383.5126274219,5782704.89766727
2020,Lombardia,Sesto Calende,,N0080980191IR1,TICINO SUBLACUALE- Lenza (Torrente),dalla sorgente alla immissione nel Ticino,Entro i limiti,5,580,6,107,2,0.2,960350.2193554636,5736340.292648378
2020,Lombardia,Goito,"Casale Sacca, a monte del diversivo del Mincio",N0080564IR1,MINCIO- Mincio (Fiume),dal Naviglio di Goito ai laghi di Mantova,Entro i limiti,4,472,12,109,1,0.275,1188511.7788160404,5657079.887502062
2020,Lombardia,"Milano","sottopassaggio ciclo pedonale alla convergenza tra via Valenza e Alzaia Naviglio Grande",001098160011IR1,TICINO SUBLACUALE- Naviglio Grande (Canale),-,Superiore ai limiti,3,354,3,109,1,0.291,1020578.7727319862,5692710.306797566
2020,Lombardia,Collio,,N008060008121LO1,MELLA- Mella (Fiume),Dorgola (Torrente),Entro i limiti,3,354,1,109,1,0.08,1147730.9769604206,5751232.757978362
2020,Lombardia,Sermide,,N00819IR1,Po- Po (Fiume),dal Mincio al confine regionale,Superiore ai limiti,2,236,6,109,1,0.431,1256798.5060808915,5623943.162542926
2020,Lombardia,Ponti sul Mincio,,N0080560052LO1,MINCIO- Redone (Torrente),dal Fossa Redone alla immissione in Mincio,Superiore ai limiti,4,473,21,110,4,0.99,1191683.6222836464,5683919.220145416
2020,Lombardia,Castellucchio,,POMI3OSCA1LO1,MINCIO- Osone Vecchio (Cavo),Canale Osone,Superiore ai limiti,5,588,16,109,2,3.059,1186910.6988063166,5644715.659322948
2020,Lombardia,Serravalle a Po,,FTCA1IR1,FISSERO-TARTARO- Fissero (Canale) - Canalbianco (Canale),da derivazione dal fiume Mincio a conca di navigazione - Affluenza del canale Bussè,Superiore ai limiti,5,591,20,110,4,0.836,1236452.9526994694,5636938.541552905
2020,Lombardia,Cesano Maderno,"via Como(via Eritrea)",N00800109101012LO1,SEVESO- Terrò (Torrente),dal depuratore di Mariano Comense a immissione nel Seveso,Superiore ai limiti,5,590,32,109,3,4.634,1017890.3738891832,5721684.545434664
2020,Lombardia,Limone sul Garda,,N008056007451LO1,LAGO DI GARDA (BENACO)- San Giovanni (Torrente),da sorgente a immissione nel lago di Garda,Entro i limiti,4,464,1,107,1,0.08,1200839.4806954395,5750284.911766123
2020,Lombardia,Ponte Nossa,Ponte del Costone,N0080010234LO1,SERIO- Serio (Fiume),dall'Acqualina fino alla confluenza del Nese,Entro i limiti,4,473,1,110,1,0.05,1100109.025512264,5756529.682702484
2020,Lombardia,S. Stefano Lodigiano,ponte SP 145,N0082501LO1,Po- Mortizza (Rio) - Ancona (Colatore),dalla sorgente alla immissione nel Po,Superiore ai limiti,5,480,18,109,4,1.46,1083882.6712025981,5638190.814079283
2020,Lombardia,Cervesina,"Nel centro abitato, in corrispondenza dell'idrometro del ponte",N0080884IR1,Po- Staffora (Torrente),da Voghera alla immissione in Po,Superiore ai limiti,4,465,31,108,2,0.925,1003463.3287543664,5631447.8408627445
2020,Lombardia,Villanova Sillaro,ponte fuori paese,N0080440451LO1,LAMBRO- Sillaro (Torrente),dalla sorgente alla immissione nel Lambro,Superiore ai limiti,3,354,7,109,3,0.847,1055510.45760888,5658552.463939758
2020,Lombardia,Pieve Porto Morone,Chiavica dell'Olonetta,POOLCA1LO1,Po- Olonetta di Zerbo (Colatore),Olonetta di Zerbo (Colatore),Superiore ai limiti,3,354,27,109,8,2.718,1047736.2201679439,5638043.252773883
2020,Lombardia,Laveno Mombello,Ponte di via Buozzi ,N0080980071IR1,LAGO MAGGIORE (VERBANO)- Boesio (Torrente),dalla sorgente alla immissione nel lago Maggiore,Superiore ai limiti,4,472,9,109,2,1.019,960016.8569431972,5765129.769051714
2020,Lombardia,Castelnuovo Bocca dAdda,Ponte sulla strada comunale per cascina Brevia,POMOPBCA1LO1,Po- Gandiolo (Colatore),COLLETTORE PRIMARIO BONIFICA-Colatore Mortizza-  detto il  Gandiolo. Tratto finale del Collettore primario di bonifica,Superiore ai limiti,5,480,18,109,5,2.199,1098604.3194645066,5639737.425895213
2020,Lombardia,Canneto sull Oglio,,POOG3NICA1LO1,OGLIO SUBLACUALE- Naviglio S. Zeno (Canale) - Naviglio Inferiore di Isorella (Canale) - Naviglio di Canneto (Canale),Naviglio Inferiore (Canale) - Isorella - Canneto,Superiore ai limiti,5,591,24,110,2,1.16,1155133.5733143513,5644604.905333594
2020,Lombardia,Cremona,,POMBNCCA1LO1,Po- Naviglio Civico di Cremona (Canale),Civico Di Cremona (Naviglio),Superiore ai limiti,4,472,14,109,3,0.481,1114741.8977676304,5646617.235323131
2020,Lombardia,S. Benedetto Po,,POSEPMCA1LO1,Po- Dugale Parmigiana Moglia (Canale),Fossa Parmigiana Moglia,Superiore ai limiti,5,591,36,110,8,2.545,1223817.8382214468,5628264.25529517
2020,Lombardia,Vigevano,"Fraz. Garbana, in corrispondenza del ponte della S.S.494",N0080961IR1,Po- Terdoppio (Torrente),dall'ingresso in regione ad Alagna,Entro i limiti,7,813,35,108,6,1.285,981564.6664226319,5667659.701322796
2020,Lombardia,Germignaga,,N008098035072LO1,LAGO MAGGIORE (VERBANO)- Margorabbia (Fiume),dal Rancina alla immissione in Tresa,Entro i limiti,3,354,4,109,2,0.276,972270.4792440705,5778930.22458977
2020,Lombardia,Esine,,N0080600272LO1_1,OGLIO SOPRALACUALE - Grigna (Torrente),dal Valle di Campolaro alla immissione in Oglio,Entro i limiti,3,171,1,57,1,0.24,1139833.3610808786,5767504.326796561
2020,Lombardia,Quistello,,POSBCA1IR1,Po- Sabbioncello (Canale),Sabbioncello (Canale),Superiore ai limiti,5,591,15,110,1,0.63,1225682.2882806794,5628212.327032949
2020,Lombardia,Sesto ed Uniti,,POMBCA1LO1,Po- Morbasco (Colatore),Colatore Morbasco,Superiore ai limiti,4,472,15,109,7,2.05,1108396.3651520545,5647186.092086639
2020,Lombardia,Zerbolò,,POTI3SCCA1LO1,Po Scavizzolo (Canale),,Entro i limiti,4,472,19,109,2,0.523,999815.5046561998,5661474.664950071
2020,Lombardia,Gavirate,,N0080981151LO3,LAGO MAGGIORE,Bardello (Fiume),Superiore ai limiti,6,477,15,110,2,0.489,968272.6824689724,5755460.971321692
2020,Lombardia,Mariano Comense,,N00800109101011LO1,SEVESO,Terrò (Torrente),Superiore ai limiti,3,355,21,110,4,3.286,1020492.4590335106,5730045.559369724
2020,Lombardia,Gussago,,N008060008372LO1,MELLA- Laorna (Torrente) - Gandovere (Torrente),dal confine Her alla immissione nella Roggia Mandolossa,Superiore ai limiti,4,476,12,110,4,0.965,1129355.6195255495,5709075.179838979
2020,Lombardia,Zinasco,In corrispondenza del ponte della S.P.30,N0080962IR1,Po- Terdoppio (Torrente),da Alagna fino alla immissione in Po,Entro i limiti,7,813,25,108,4,1.133,1004837.7417999099,5640659.326124866
2020,Lombardia,Somaglia,Gargatano,N00814IR1,Po- Po (Fiume),dal Lambro a Isola Serafini,Superiore ai limiti,6,709,34,110,2,0.861,1072602.4264360333,5641942.80947476
2020,Lombardia,Roncoferraro,,FTMOCA1IR1,FISSERO-TARTARO- Molinella (Canale),da inizio corso a confluenza  nel canale Fissero Canalbianco,Superiore ai limiti,5,591,29,110,4,1.45,1226712.283854615,5640638.213896408
2020,Lombardia,Barzana,,N00800100623A1LO1,BREMBO- Lesina (Torrente),dalla sorgente alla confluenza del Borgogna,Entro i limiti,4,228,7,57,1,0.732,1065525.2077827586,5738336.94763362
2020,Lombardia,Bonate Sopra,,N00800100623A2LO1,BREMBO- Lesina (Torrente),dal Borgogna alla immissione in Brembo,Superiore ai limiti,2,114,4,57,2,0.29,1064485.2739232534,5728802.982417806
2020,Lombardia,Lainate ,fraz.Barbaiana,N00804400201102LO1,OLONA-LAMBRO MERIDIONALE- Bozzente (Torrente),da Antiga Comasco a immissione in Olona,Superiore ai limiti,4,472,35,109,8,21.522,1004166.1438817189,5708581.41930892
2020,Lombardia,Pizzighettone,a valle del ponte ferroviario,N00800113LO1,ADDA SUBLACUALE- Adda (Fiume),dal Serio alla immissione in Po,Entro i limiti,7,822,15,109,2,0.42,1088853.2549645083,5650155.12534804
2020,Lombardia,Lomagna ,a monte del depuratore di Lomagna,N00800119101011LO1,ADDA SUBLACUALE- Molgoretta (Torrente),dalla sorgente alla depuratore di Lomagna,Entro i limiti,5,325,13,56,1,0.476,1042825.493629561,5727624.44078152
2020,Lombardia,Cappella Cantone,,POAD3SMSTCLO1,ADDA SUBLACUALE- Stanga Marchesa (Roggia),Roggia Stanga Marchesa,Entro i limiti,3,354,8,109,2,0.27,1095229.922411222,5658297.416366419
2020,Lombardia,Palosco,,N008060003A1LO1,OGLIO SUBLACUALE- Rillo (Torrente),dalla sorgente a immissione in Oglio,Superiore ai limiti,3,354,14,109,2,1.19,1095959.240388558,5714385.743095923
2020,Lombardia,Briosco,Via Molera-loc. Fornaci,N0080440311LO1,LAMBRO- Bevera (Rio),dalla sorgente alla immissione nel Lambro,Superiore ai limiti,4,473,13,110,2,3.226,1028506.2604389257,5736075.313691756
2020,Lombardia,Filago,Cascina Bruciata,N008001006422LO1,BREMBO- Dordo (Torrente),dal Gargello alla immissione in Brembo,Superiore ai limiti,6,594,18,109,4,8.66,1063205.3939558652,5721429.668972649
2020,Lombardia,Milano,via Idro,POLSSEMACA1LO1,LAMBRO- Naviglio Martesana (Canale),NAVIGLIO MARTESANA,Entro i limiti,4,260,4,56,1,0.096,1030163.0475718678,5702356.018610273
2020,Lombardia,Valbrembo,,N008001006222LO1,BREMBO- Quisa (Torrente),dal Rino alla immissione in Brembo,Superiore ai limiti,5,285,5,57,1,0.28,1069201.3651414358,5734391.614451126
2020,Lombardia,Crema,,POAD3SEMOCLO1,SERIO- Molinara (Roggia),Molinara (Roggia),Superiore ai limiti,2,236,12,109,6,2.18,1079445.5175789697,5680172.209231756
2020,Lombardia,Cividate al Piano,,POOG3SACA1LO2,OGLIO SUBLACUALE - Sale (Roggia),,Non quantificabile,3,348,0,107,0,,1094077.4078522865,5708849.301733893
2020,Lombardia,Chiari,,POOG3TTCA1LO1,OGLIO SUBLACUALE- Trenzana (Roggia),Trenzana (Roggia),Non quantificabile,2,236,0,109,0,,1103069.0291448538,5704551.508651942
2020,Lombardia,Corte de' Frati,,POOG3MGCICA1LO2,OGLIO SUBLACUALE- Ciria (Cavo),Ciria (Cavo),Non quantificabile,4,465,1,108,0,0.02,1125396.3971863673,5654331.012541415
2020,Lombardia,Palazzago,,N008001006421LO1,BREMBO- Dordo (Torrente),dalla sorgente alla confluenza del Gargello,Non quantificabile,4,220,1,55,0,0.051,1062006.9695834857,5736466.765395971
2020,Lombardia,Crespiatica, ponte SS235,N0080011931LO1,ADDA SUBLACUALE- Tormo (Roggia),dalla sorgente alla immissione in Adda,Non quantificabile,4,348,11,107,0,0.116,1064458.1104960367,5675476.83103993
2020,Lombardia,Gavardo/Villanova,,N00806000413IR1,CHIESE SUBLACUALE- Chiese (Fiume),dal Vrenda di Odolo al confine Her,Non quantificabile,6,705,1,110,0,0.037,1162182.397807754,5715119.360435707
2020,Lombardia,Lovero,ponte per Nova,N0080014LO1,ADDA PRELACUALE- Adda (Fiume),dal Rezzalasco alla traversa di Sernio,Non quantificabile,4,473,2,110,0,0.048,1138297.3868143724,5818334.797528716
