Macrocomune,Sostanza,Conc_max
Gorizia,FENHEXAMID,0.0
Gorizia,FENITROTION,0.0
Gorizia,FENTION,0.0
Gorizia,FLUAZIFOP-BUTYL,0.0
Gorizia,FLUDIOXONIL,0.0
Gorizia,FLUFENACET,0.0
Gorizia,FLUOPICOLIDE,0.0
Gorizia,FOSETIL-ALLUMINIO,0.02
Gorizia,GLIFOSATE,0.01
Gorizia,GLUFOSINATE,0.0
Gorizia,IMAZAMOX,0.0
Gorizia,IMIDACLOPRID,0.0
Gorizia,IPROVALICARB,0.0
Gorizia,ISOPROTURON,0.0
Gorizia,KRESOXIM-METILE,0.0
Gorizia,LENACIL,0.0
Gorizia,LINURON,0.0
Gorizia,MALATION,0.0
Gorizia,MCPA,0.0
Gorizia,MECOPROP,0.0
Gorizia,METALAXIL,0.0
Gorizia,METAMIDOFOS,0.0
Gorizia,METIDATION,0.0
Gorizia,METIOCARB,0.0
Gorizia,METOLACLOR,0.0
Gorizia,METOLACLOR-ESA,0.01
Gorizia,METOSSICLORO,0.0
Gorizia,METRIBUZIN,0.0
Gorizia,MEVINPHOS,0.0
Gorizia,MONOLINURON,0.0
Gorizia,MONURON,0.0
Gorizia,MPPA,0.0
Gorizia,NAFTALENE,0.0
Gorizia,NICOSULFURON,0.0
Gorizia,OMETOATO,0.0
Gorizia,OSSIDEMETON-METILE,0.0
Gorizia,OXADIAZON,0.0002
Gorizia,PARATION-ETILE,0.0
Gorizia,PARATION-METILE,0.0
Gorizia,PENCONAZOLO,0.0
Gorizia,PENDIMETALIN,0.0
Gorizia,PENTACLOROBENZENE,0.0
Gorizia,PENTACLOROFENOLO,0.0
Gorizia,PETOXAMIDE,0.0
Gorizia,PIRIDAFENTION,0.0
Gorizia,PIRIMETANIL,0.0
Gorizia,PIRIMIFOS-ETILE,0.0
Gorizia,PIRIMIFOS-METILE,0.0
Gorizia,PROPAZINA,0.0
Gorizia,PROPIZAMIDE,0.0
Gorizia,SEBUTILAZINA,0.0
Gorizia,SIMAZINA,0.0
Gorizia,SPIROXAMINA,0.0
Gorizia,TEBUCONAZOLO,0.0
Gorizia,TEMEFOS,0.0
Gorizia,TERBUTILAZINA (incluso metabolita),0.0
Gorizia,TERBUTRINA,0.0
Gorizia,TETRACLORVINFOS,0.0
Gorizia,TIACLOPRID,0.0
Gorizia,TIAMETOXAM,0.0
Gorizia,TIOPHANATE-METHYL,0.0
Gorizia,TRIALLATE,0.0
Gorizia,TRIFLURALIN,0.0
Grosseto,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Grosseto,? CIPERMETRINA e isomeri,0.0
Grosseto,ACETAMIPRID,0.0
Grosseto,ACETOCLOR,0.0
Grosseto,ACLONIFEN,0.0
Grosseto,ALACLOR,0.0
Grosseto,AMETOCTRADIN,0.0
Grosseto,AMPA,0.1939999999999999
Grosseto,ATRAZINA,0.0
Grosseto,ATRAZINA DESETIL,0.0
Grosseto,ATRAZINA DESISOPROPIL,0.0
Grosseto,AZOSSISTROBINA,0.0
Grosseto,BENALAXIL,0.0
Grosseto,BOSCALID,0.09
Grosseto,BUPIRIMATE,0.0
Grosseto,CARBENDAZIM,0.0
Grosseto,CHINOSSIFEN,0.0
Grosseto,CIAZOFAMID,0.0
Grosseto,CIBUTRINA,0.009
Grosseto,CICLOXIDIM,0.0
Grosseto,CIPROCONAZOLO,0.0
Grosseto,CIPRODINIL,0.0
Grosseto,CLOMAZONE,0.0
Grosseto,CLORANTRANILIPROLO,0.0
Grosseto,CLORFENVINFOS,0.0
Grosseto,CLOROTOLURON,0.0
Grosseto,CLORPIRIFOS,0.0
Grosseto,CLORPIRIFOS-METILE,0.0
Grosseto,CLORSULFURON,0.0
Grosseto,CLOTHIANIDIN,0.0
Grosseto,DAZOMET,0.0
Grosseto,DEMETON-S-METILE,0.0
Grosseto,DICAMBA,0.0
Grosseto,DIMETENAMIDE,0.0
Grosseto,DIMETOATO,0.0
Grosseto,DIMETOMORF,0.0579999999999999
Grosseto,DIURON,0.0
Grosseto,ENDOSULFAN,0.0
Grosseto,ENDOSULFAN-SOLFATO,0.0
Grosseto,ETOFUMESATE,0.0
Grosseto,ETOPROFOS,0.0
Grosseto,FENAMIDONE,0.0
Grosseto,FENAMIFOS,0.0
Grosseto,FENHEXAMID,0.0
Grosseto,FENPROPIDIN,0.0
Grosseto,FENPYRAZAMINE,0.0
Grosseto,FLUDIOXONIL,0.0
Grosseto,FLUFENACET,0.0
Grosseto,FLUOPICOLIDE,0.0
Grosseto,FLUOPYRAM,0.0
Grosseto,FLUROXIPIR,0.0
Grosseto,FLUTRIAFOL,0.0
Grosseto,GLIFOSATE,0.111
Grosseto,IMIDACLOPRID,0.01
Grosseto,IPROVALICARB,0.0
Grosseto,ISOPROTURON,0.0
Grosseto,ISOXABEN,0.0
Grosseto,ISOXAFLUTOLE,0.0
Grosseto,LENACIL,0.0
Grosseto,LINURON,0.0
Grosseto,MALATION,0.0
Grosseto,MANDIPROPAMID,0.0
Grosseto,MCPA,0.0
Grosseto,MEPANIPYRIM,0.0
Grosseto,METALAXIL-M,0.0
Grosseto,METAMITRON,0.0
Grosseto,METAZACLOR,0.0
Grosseto,METOSSIFENOZIDE,0.0
Grosseto,METRIBUZIN,0.0
Grosseto,NAPROPAMIDE,0.0
Grosseto,OXADIAZON,0.0
Grosseto,OXIFLUORFEN,0.0
Grosseto,PENCONAZOLO,0.0
Grosseto,PENDIMETALIN,0.0069999999999999
Grosseto,PETOXAMIDE,0.0
Grosseto,PICOXISTROBIN,0.0
Grosseto,PINOXADEN,0.0
Grosseto,PIRACLOSTROBIN,0.0
Grosseto,PIRIMETANIL,0.0
Grosseto,PIRIMICARB,0.0
Grosseto,PROCLORAZ,0.0
Grosseto,PROPAZINA,0.0
Grosseto,PROPICONAZOLO,0.0
Grosseto,PROPIZAMIDE,0.0
Grosseto,PROPOXUR,0.0
Grosseto,PROPOXYCARBOZONE,0.0
Grosseto,S-METOLACLOR,0.0
Grosseto,SIMAZINA,0.0
Grosseto,SPIROTETRAMMATO,0.0
Grosseto,SPIROXAMINA,0.0
Grosseto,TEBUCONAZOLO,0.01
Grosseto,TEBUFENOZIDE,0.0
Grosseto,TETRACONAZOLO,0.0
Grosseto,TIACLOPRID,0.0
Grosseto,TIAMETOXAM,0.0
Grosseto,TOLCLOFOS-METILE,0.0
Grosseto,TRIBENURON-METILE,0.0
Grosseto,TRICICLAZOLO,0.0
Grosseto,TRIFLURALIN,0.0
Grosseto,ZOXAMIDE,0.0
Imperia,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Imperia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Imperia,ALACLOR,0.0
Imperia,AMPA,0.0
Imperia,ANTIPARASSITARI CICLODIENE,0.0
Imperia,ATRAZINA,0.0
Imperia,AZINFOS-ETILE,0.0
Imperia,AZINFOS-METILE,0.0
Imperia,BENTAZONE,0.0
Imperia,BIFENOX,0.0
Imperia,CIBUTRINA,0.0
Imperia,CLORFENVINFOS,0.0
Imperia,CLORPIRIFOS,0.0
Imperia,"DDD, op",0.0
Imperia,"DDE, op",0.0
Imperia,DDT totale,0.0
Imperia,"DDT, pp",0.0
Imperia,DEMETON-O,0.0
Imperia,DICLORVOS,0.0
Imperia,DIMETOATO,0.0
Imperia,DIURON,0.0
Imperia,"ENDOSULFAN, alfa",0.0
Imperia,"ENDOSULFAN, beta",0.0
Imperia,ENDOSULFAN-SOLFATO,0.0
Imperia,ESACLOROCICLOESANO,0.0
Imperia,ESACLOROCICLOESANO alfa,0.0
Imperia,ESACLOROCICLOESANO beta,0.0
Imperia,ESACLOROCICLOESANO delta,0.0
Imperia,ESACLOROCICLOESANO gamma,0.0
Imperia,Eptacloro ed eptacloro epossido,0.0
Imperia,FENTION,0.0
Imperia,FOSETIL-ALLUMINIO,0.0
Imperia,GLIFOSATE,0.0
Imperia,ISOPROTURON,0.0
Imperia,LINURON,0.0
Imperia,MALATION,0.0
Imperia,MCPA,0.0
Imperia,MECOPROP,0.0
Imperia,METAMIDOFOS,0.0
Imperia,MEVINPHOS,0.0
Imperia,OMETOATO,0.0
Imperia,PARATION-ETILE,0.0
Imperia,PARATION-METILE,0.0
Imperia,SIMAZINA,0.0
Imperia,TERBUTILAZINA,0.0
Imperia,TERBUTRINA,0.0
Imperia,TRIFLURALIN,0.0
Isernia,"1,2-DICLOROETANO",0.0
Isernia,ALACLOR,0.0
Isernia,ANTIPARASSITARI CICLODIENE,0.0
Isernia,ATRAZINA,0.0
Isernia,CHINOSSIFEN,0.0
Isernia,CLORFENVINFOS,0.0
Isernia,CLORPIRIFOS,0.0
Isernia,"DDD, op",0.0
Isernia,"DDE, op",0.0
Isernia,DDT totale,0.0
Isernia,"DDT, pp",0.0
Isernia,DICOFOL,0.0
Isernia,DIURON,0.0
Isernia,ENDOSULFAN,0.0
Isernia,EPTACLORO,0.0
Isernia,ESACLOROBENZENE,0.0
Isernia,ESACLOROCICLOESANO alfa,0.0
Isernia,ESACLOROCICLOESANO beta,0.0
Isernia,ESACLOROCICLOESANO delta,0.0
Isernia,ESACLOROCICLOESANO gamma,0.0
Isernia,ISOPROTURON,0.0
Isernia,METOLACLOR,0.0
Isernia,MOLINATE,0.0
Isernia,NAFTALENE,0.0
Isernia,PENTACLOROBENZENE,0.0
Isernia,PROMETRINA,0.0
Isernia,PROPACLOR,0.0
Isernia,PROPAZINA,0.0
Isernia,PROPIZAMIDE,0.0
Isernia,SIMAZINA,0.0
Isernia,TERBUTILAZINA,0.0
Isernia,TRIFLURALIN,0.0
L'Aquila,ALACLOR,0.0
L'Aquila,AMETRINA,0.0
L'Aquila,ANTIPARASSITARI CICLODIENE,0.0
L'Aquila,ATRAZINA,0.0
L'Aquila,ATRAZINA DESETIL,0.0
L'Aquila,BENALAXIL,0.0
L'Aquila,CARBOFURAN,0.0
L'Aquila,CICLOATO,0.0
L'Aquila,CLOROTALONIL,0.0
L'Aquila,CLORPIRIFOS,0.0
L'Aquila,CLORPIRIFOS-METILE,0.0
L'Aquila,CLORPROFAM,0.0
L'Aquila,"DDD, op",0.0
L'Aquila,"DDE, op",0.0
L'Aquila,DDT totale,0.0
L'Aquila,"DDT, pp",0.0
L'Aquila,"ENDOSULFAN, beta",0.0
L'Aquila,ENDOSULFAN-SOLFATO,0.0
L'Aquila,EPTACLORO,0.0
L'Aquila,ESACLOROBENZENE,0.0
L'Aquila,ESACLOROCICLOESANO alfa,0.0
L'Aquila,ESACLOROCICLOESANO beta,0.0
L'Aquila,ESACLOROCICLOESANO delta,0.0
L'Aquila,ESACLOROCICLOESANO gamma,0.0
L'Aquila,FENARIMOL,0.0
L'Aquila,FENITROTION,0.0
L'Aquila,FORATE,0.0
L'Aquila,LINURON,0.0
L'Aquila,METALAXIL,0.0
L'Aquila,METALAXIL-M,0.0
L'Aquila,METOBROMURON,0.0
L'Aquila,METOLACLOR,0.0
L'Aquila,MICLOBUTANIL,0.0
L'Aquila,OXADIAZON,0.0
L'Aquila,OXADIXIL,0.0
L'Aquila,PARATION-ETILE,0.0
L'Aquila,PARATION-METILE,0.0
L'Aquila,PENDIMETALIN,0.0
L'Aquila,PROCIMIDONE,0.115
L'Aquila,PROMETRINA,0.0
L'Aquila,PROPAZINA,0.0
L'Aquila,PROPIZAMIDE,0.0
L'Aquila,SIMAZINA,0.0
L'Aquila,TERBUTILAZINA (incluso metabolita),0.0
L'Aquila,TRIADIMENOL,0.0
L'Aquila,TRIFLURALIN,0.0
La Spezia,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
La Spezia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
La Spezia,ALACLOR,0.0
La Spezia,ALDICARBSULFONE,0.0
La Spezia,AMPA,0.0
La Spezia,ANTIPARASSITARI CICLODIENE,0.0
La Spezia,ATRAZINA,0.0
La Spezia,AZINFOS-ETILE,0.0
La Spezia,AZINFOS-METILE,0.0
La Spezia,AZOSSISTROBINA,0.0
La Spezia,BENTAZONE,0.0
La Spezia,BIFENOX,0.0
La Spezia,BOSCALID,0.0
La Spezia,BROMUCONAZOLO,0.0
La Spezia,BUPIRIMATE,0.0
La Spezia,BUPROFEZIN,0.0
La Spezia,CADUSAFOS,0.0
La Spezia,CARBENDAZIM,0.0
La Spezia,CARBOFURAN,0.0
La Spezia,CHINOSSIFEN,0.0
La Spezia,CIAZOFAMID,0.0
La Spezia,CIBUTRINA,0.0
La Spezia,CIPROCONAZOLO,0.0
La Spezia,CIPRODINIL,0.0
La Spezia,CLORANTRANILIPROLO,0.0
La Spezia,CLORFENVINFOS,0.0
La Spezia,CLORPIRIFOS,0.0
La Spezia,"DDD, op",0.0
La Spezia,"DDE, op",0.0
La Spezia,DDT totale,0.0
La Spezia,"DDT, pp",0.0
La Spezia,DEMETON-O,0.0
La Spezia,DIAZINON,0.0
La Spezia,DICLORPROP,0.0
La Spezia,DICLORVOS,0.0
La Spezia,DIFENOCONAZOLO,0.0
La Spezia,DIFLUBENZURON,0.0
La Spezia,DIMETOATO,0.0
La Spezia,DIMETOMORF,0.0
La Spezia,DIURON,0.0
La Spezia,"ENDOSULFAN, alfa",0.0
La Spezia,"ENDOSULFAN, beta",0.0
La Spezia,ENDOSULFAN-SOLFATO,0.0
La Spezia,EPOSSICONAZOLO,0.0
La Spezia,ESACLOROCICLOESANO,0.0
La Spezia,ESACLOROCICLOESANO alfa,0.0
La Spezia,ESACLOROCICLOESANO beta,0.0
La Spezia,ESACLOROCICLOESANO delta,0.0
La Spezia,ESACLOROCICLOESANO gamma,0.0
La Spezia,ETION,0.0
La Spezia,ETOFENPROX,0.0
La Spezia,ETOPROFOS,0.0
La Spezia,EXITIAZOX,0.0
La Spezia,Eptacloro ed eptacloro epossido,0.0
La Spezia,FENARIMOL,0.0
La Spezia,FENAZAQUIN,0.0
La Spezia,FENBUCONAZOLO,0.0
La Spezia,FENHEXAMID,0.0
La Spezia,FENOXICARB,0.0
La Spezia,FENPROPATRIN,0.0
La Spezia,FENPYRAZAMINE,0.0
La Spezia,FENTION,0.0
La Spezia,FENTION SULFONE,0.0
La Spezia,FENTOATO,0.0
La Spezia,FLUOPICOLIDE,0.0
La Spezia,FLUSILAZOLO,0.0
La Spezia,FLUTOLANIL,0.0
La Spezia,FLUTRIAFOL,0.0
La Spezia,FOSALONE,0.0
La Spezia,FOSETIL-ALLUMINIO,0.0
La Spezia,FOSTIAZATE,0.0
La Spezia,FOXIM,0.0
La Spezia,GLIFOSATE,0.0
La Spezia,IMAZALIL,0.0
La Spezia,ISOPROTURON,0.0
La Spezia,KRESOXIM-METILE,0.0
La Spezia,LINURON,0.0
La Spezia,MALAOXON,0.0
La Spezia,MALATION,0.0
La Spezia,MANDIPROPAMID,0.0
La Spezia,MCPA,0.0
La Spezia,MEPANIPYRIM,0.0
La Spezia,METALAXIL,0.0
La Spezia,METAMIDOFOS,0.0
La Spezia,METAZACLOR,0.0
La Spezia,METCONAZOLO,0.0
La Spezia,METIDATION,0.0
La Spezia,METOSSIFENOZIDE,0.0
La Spezia,MEVINPHOS,0.0
La Spezia,MICLOBUTANIL,0.0
La Spezia,MONOCROTOFOS,0.0
La Spezia,OMETOATO,0.0
La Spezia,OXADIXIL,0.0
La Spezia,OXAMIL,0.0
La Spezia,PARAOXON-METILE,0.0
La Spezia,PARATION-ETILE,0.0
La Spezia,PARATION-METILE,0.0
La Spezia,PENCICURON,0.0
La Spezia,PENCONAZOLO,0.0
La Spezia,PIRACLOSTROBIN,0.0
La Spezia,PIRIDABEN,0.0
La Spezia,PIRIMETANIL,0.0
La Spezia,PIRIMICARB,0.0
La Spezia,PIRIMIFOS-METILE,0.0
La Spezia,PROCLORAZ,0.0
La Spezia,PROFENOFOS,0.0
La Spezia,PROPARGITE,0.0
La Spezia,PROPICONAZOLO,0.0
La Spezia,PROSULFOCARB,0.0
La Spezia,PYRIPROXYFEN,0.0
La Spezia,ROTENONE,0.0
La Spezia,SIMAZINA,0.0
La Spezia,SPIROMESIFEN,0.0
La Spezia,SPIROTETRAMMATO,0.0
La Spezia,SPIROXAMINA,0.0
La Spezia,TEBUCONAZOLO,0.0
La Spezia,TEBUFENOZIDE,0.0
La Spezia,TEBUFENPIRAD,0.0
La Spezia,TEFLUBENZURON,0.0
La Spezia,TERBUTILAZINA,0.0
La Spezia,TERBUTRINA,0.0
La Spezia,TETRACONAZOLO,0.0
La Spezia,TIABENDAZOLO,0.0
La Spezia,TIODICARB,0.0
La Spezia,TRIADIMEFON,0.0
La Spezia,TRIADIMENOL,0.0
La Spezia,TRIAZOFOS,0.0
La Spezia,TRICLORFON,0.0
La Spezia,TRIFLOXISTROBIN,0.0
La Spezia,TRIFLUMURON,0.0
La Spezia,TRIFLURALIN,0.0
La Spezia,TRITICONAZOLO,0.0
La Spezia,ZOXAMIDE,0.0
Latina,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Latina,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0
Latina,ACETAMIPRID,0.01
Latina,ACLONIFEN,0.0
Latina,ALACLOR,0.0
Latina,AMETOCTRADIN,0.08
Latina,ANTIPARASSITARI CICLODIENE,0.0
Latina,ATRAZINA,0.0
Latina,ATRAZINA DESETIL,0.0
Latina,ATRAZINA DESISOPROPIL,0.0
Latina,AZIMSULFURON,0.0
Latina,AZINFOS-ETILE,0.0
Latina,AZINFOS-METILE,0.0
Latina,AZOSSISTROBINA,0.01
Latina,BENALAXIL,0.0
Latina,BENTAZONE,0.0
Latina,BIFENOX,0.0
Latina,BOSCALID,0.12
Latina,BROMOXINIL-FENOLO,0.0
Latina,BUPIRIMATE,0.01
Latina,BUPROFEZIN,0.0
Latina,CARBENDAZIM,0.15
Latina,CHINOSSIFEN,0.0
Latina,CIAZOFAMID,0.0
Latina,CIBUTRINA,0.001
Latina,CICLOXIDIM,0.0
Latina,CIPERMETRINA,0.001
Latina,CIPROCONAZOLO,0.0
Latina,CIPRODINIL,0.0
Latina,CIROMAZINA,0.0
Latina,CLORANTRANILIPROLO,0.148
Latina,CLORFENVINFOS,0.0
Latina,CLOROTOLURON,0.23
Latina,CLORPIRIFOS,0.05
Latina,CLORPIRIFOS-METILE,0.0
Latina,CLORSULFURON,0.0
Latina,CLOTHIANIDIN,0.0
Latina,"DDT, pp",0.0
Latina,DICLORVOS,0.0
Latina,DICOFOL,0.06
Latina,DIFENOCONAZOLO,0.0
Latina,DIMETENAMIDE,0.0
Latina,DIMETOATO,0.0542
Latina,DIMETOMORF,0.32
Latina,DITIANON,0.0
Latina,DIURON,0.03
Latina,ENDOSULFAN,0.0
Latina,ESACLOROBENZENE,0.0
Latina,ESACLOROCICLOESANO,0.0
Latina,ETOPROFOS,0.0
Latina,EXITIAZOX,0.0
Latina,Eptacloro ed eptacloro epossido,7e-05
Latina,FENAMIDONE,0.0
Latina,FENAMIFOS,0.0
Latina,FENHEXAMID,0.0
Latina,FENMEDIFAM,0.02
Latina,FIPRONIL,0.05
Latina,FLONICAMID,0.1
Latina,FLUAZIFOP-P-BUTILE,0.0
Latina,FLUOPICOLIDE,0.0
Latina,FOSMET,0.0
Latina,IMIDACLOPRID,0.1
Latina,INDOXACARB,0.0
Latina,IPROVALICARB,0.0
Latina,ISOPROTURON,0.02
Latina,KRESOXIM-METILE,0.0
Latina,LENACIL,0.0368
Latina,LINURON,0.0
Latina,MALATION,0.0
Latina,MANDIPROPAMID,0.0
Latina,MCPA,0.05
Latina,MEPANIPYRIM,0.0
Latina,MEPTILDINOCAP,0.0
Latina,MESOTRIONE,0.0
Latina,METALAXIL-M,0.0
Latina,METAMITRON,0.0
Latina,METIOCARB,0.0
Latina,METRAFENONE,0.0
Latina,METRIBUZIN,0.13
Latina,MICLOBUTANIL,0.0
Latina,NICOSULFURON,0.0
Latina,OXADIAZON,0.0
Latina,OXAMIL,0.0355
Latina,PARATION-ETILE,0.0
Latina,PARATION-METILE,0.0
Latina,PENCONAZOLO,0.0
Latina,PERMETRINA,0.0
Latina,PIMETROZINA,0.0
Latina,PIRACLOSTROBIN,0.0
Latina,PIRIMETANIL,0.02
Latina,PIRIMIFOS-ETILE,0.0
Latina,PROCLORAZ,0.29
Latina,PROPAMOCARB,0.14
Latina,PROPARGITE,0.0
Latina,PROPICONAZOLO,0.08
Latina,PROPIZAMIDE,0.2479
Latina,QUIZALOFOP-ETILE,0.0
Latina,RIMSULFURON,0.0
Latina,S-METOLACLOR,0.0332
Latina,SIMAZINA,0.0
Latina,SPINOSAD,0.0
Latina,SPIROXAMINA,0.0
Latina,TEBUCONAZOLO,0.11
Latina,TERBUTILAZINA (incluso metabolita),0.0
Latina,TERBUTRINA,0.09
Latina,TIACLOPRID,0.0
Latina,TIAMETOXAM,0.0
Latina,TIOPHANATE-METHYL,0.0
Latina,TRALCOXIDIM,0.0
Latina,TRIASULFURON,0.0
Latina,TRICLOPIR,0.0469
Latina,TRIFLOXISTROBIN,0.0
Latina,TRIFLURALIN,0.0
Latina,ZOXAMIDE,0.0
Lecce,"1,3-DICLOROPROPENE",0.0
Lecce,1-ACIDO NAFTILACETICO,0.0
Lecce,"2,4,5-TRICLOROFENOLO",0.0
Lecce,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Lecce,"2,4-DICLOROFENOLO",0.0
Lecce,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Lecce,"3,4-DICLOROANILINA",0.0
Lecce,ACETAMIPRID,0.0
Lecce,ACLONIFEN,0.0
Lecce,ALACLOR,0.0
Lecce,AMPA,0.0
Lecce,ATRAZINA,0.0
Lecce,ATRAZINA DESETIL,0.0
Lecce,AZINFOS-ETILE,0.0
Lecce,AZINFOS-METILE,0.0
Lecce,AZOSSISTROBINA,0.0
Lecce,BENSULFURON-METILE,0.0
Lecce,BENTAZONE,0.0
Lecce,BIFENOX,0.0
Lecce,BOSCALID,0.0
Lecce,BROMOXINIL-FENOLO,0.0
Lecce,BUPIRIMATE,0.0
Lecce,CARBENDAZIM,0.0
Lecce,CHINOSSIFEN,0.0
Lecce,CIALOTRINA-LAMBDA,0.0
Lecce,CIBUTRINA,0.002
Lecce,CICLOXIDIM,0.0
Lecce,CIMOXANIL,0.0
Lecce,CIPERMETRINA,0.0
Lecce,CIPROCONAZOLO,0.0
Lecce,CIPRODINIL,0.0
Lecce,CLOPYRALID,0.0
Lecce,CLORANTRANILIPROLO,0.0
Lecce,CLORFENVINFOS,0.0
Lecce,CLORIDAZON,0.0
Lecce,CLOROTALONIL,0.0
Lecce,CLOROTOLURON,0.0
Lecce,CLORPIRIFOS,0.0
Lecce,CLORPIRIFOS-METILE,0.0
Lecce,CLOTHIANIDIN,0.0
Lecce,DAZOMET,0.0
Lecce,"DDT, pp",0.003
Lecce,DELTAMETRINA,0.0
Lecce,DEMETON-O,0.0
Lecce,DICAMBA,0.0
Lecce,DICLORVOS,0.0
Lecce,DICOFOL,0.0
Lecce,DIFENOCONAZOLO,0.0
Lecce,DIMETENAMIDE,0.0
Lecce,DIMETOATO,0.03
Lecce,DIMETOMORF,0.0
Lecce,DIQUAT,0.0
Lecce,DIURON,0.0
Lecce,DODINA,0.043
Lecce,"ENDOSULFAN, alfa",0.0
Lecce,"ENDOSULFAN, beta",0.0
Lecce,ESACLOROBENZENE,0.0006
Lecce,ESACLOROCICLOESANO alfa,0.0
Lecce,ESACLOROCICLOESANO beta,0.0
Lecce,ESACLOROCICLOESANO delta,0.0027
Lecce,ESACLOROCICLOESANO gamma,0.0026
Lecce,ETEFON,0.0
Lecce,ETOFENPROX,0.0
Lecce,ETOFUMESATE,0.0
Lecce,ETOPROFOS,0.0
Lecce,FENAMIDONE,0.0
Lecce,FENHEXAMID,0.0
Lecce,FENITROTION,0.0
Lecce,FENTION,0.0
Lecce,FLUAZIFOP-P-BUTILE,0.0
Lecce,FLUDIOXONIL,0.0
Lecce,FLUFENACET,0.0
Lecce,FLUOPICOLIDE,0.0
Lecce,FLUOPYRAM,0.0
Lecce,FLUROXIPIR,0.0
Lecce,FORMETANATE,0.0
Lecce,FOSETIL-ALLUMINIO,0.0
Lecce,FOSMET,0.0
Lecce,GLIFOSATE,0.0
Lecce,GLUFOSINATE-AMMONIO,0.0
Lecce,IMIDACLOPRID,0.0
Lecce,IOXINIL,0.0
Lecce,IPRODIONE,0.0
Lecce,IPROVALICARB,0.0
Lecce,ISOPROTURON,0.0
Lecce,LENACIL,0.0
Lecce,LINURON,0.0
Lecce,MALATION,0.0
Lecce,MANDIPROPAMID,0.0
Lecce,MCPA,0.0
Lecce,MECOPROP,0.0
Lecce,MESOSULFURON-METILE,0.0
Lecce,METALAXIL,0.0
Lecce,METAMIDOFOS,0.0
Lecce,METAMITRON,0.0
Lecce,METAZACLOR,0.0
Lecce,METIOCARB,0.0
Lecce,METOLACLOR,0.0
Lecce,METOSSIFENOZIDE,0.0
Lecce,METRIBUZIN,0.0
Lecce,MEVINPHOS,0.0
Lecce,MICLOBUTANIL,0.0
Lecce,OMETOATO,0.0
Lecce,OSSIDEMETON-METILE,0.0
Lecce,OXADIAZON,0.0
Lecce,OXAMIL,0.0
Lecce,OXIFLUORFEN,0.0
Lecce,PARATION-ETILE,0.0
Lecce,PARATION-METILE,0.0
Lecce,PENCONAZOLO,0.0
Lecce,PENDIMETALIN,0.0
Lecce,PENTACLOROBENZENE,0.0
Lecce,PENTACLOROFENOLO,0.0
Lecce,PIRACLOSTROBIN,0.0
Lecce,PIRIMETANIL,0.0
Lecce,PROCLORAZ,0.0
Lecce,PROPAMOCARB,0.0
Lecce,PROPICONAZOLO,0.0
Lecce,PROPIZAMIDE,0.0
Lecce,SIMAZINA,0.0
Lecce,SPINOSAD,0.0
Lecce,SPIROXAMINA,0.0
Lecce,TEBUCONAZOLO,0.0
Lecce,TEBUFENPIRAD,0.0
Lecce,TERBUTRINA,0.0
Lecce,TETRACONAZOLO,0.0
Lecce,TIACLOPRID,0.0
Lecce,TIOPHANATE-METHYL,0.0
Lecce,TRIALLATE,0.0
Lecce,TRIBENURON-METILE,0.0
Lecce,TRICICLAZOLO,0.0
Lecce,TRICLOPIR,0.0
Lecce,TRIFLURALIN,0.0
Lecco,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Lecco,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Lecco,"2,4-DICOFOL",0.0
Lecco,"2,6-DICLOROBENZAMMIDE",0.0
Lecco,ACETAMIPRID,0.0
Lecco,ACETOCLOR,0.0
Lecco,ACLONIFEN,0.0
Lecco,ALACLOR,0.0
Lecco,AMETOCTRADIN,0.0
Lecco,AMETRINA,0.0
Lecco,AMPA,0.13
Lecco,ATRAZINA,0.0
Lecco,ATRAZINA DESETIL,0.0
Lecco,ATRAZINA DESISOPROPIL,0.0
Lecco,AZIMSULFURON,0.0
Lecco,AZOSSISTROBINA,0.0
Lecco,BENSULFURON-METILE,0.0
Lecco,BENTAZONE,0.0
Lecco,BOSCALID,0.0
Lecco,BROMACILE,0.0
Lecco,CHINOSSIFEN,0.0
Lecco,CIANAZINA,0.0
Lecco,CIBUTRINA,0.0
Lecco,CICLOXIDIM,0.0
Lecco,CLOMAZONE,0.0
Lecco,CLORDANO,0.0
Lecco,CLORDANO-alfa,0.0
Lecco,CLORFENVINFOS,0.0
Lecco,CLORIDAZON,0.0
Lecco,CLORPIRIFOS,0.0
Lecco,CLORPIRIFOS-METILE,0.0
Lecco,CLOTHIANIDIN,0.0
Lecco,"DDD, op",0.0
Lecco,"DDE, op",0.0
Lecco,"DDT, pp",0.0
Lecco,DIAZINON,0.0
Lecco,DICLORVOS,0.0
Lecco,DICOFOL,0.0
Lecco,DIMETOATO,0.0
Lecco,DIMETOMORF,0.0
Lecco,DIURON,0.0
