Comune,Codice stazione,Sostanza,Conc_max
acquapendente,F5.22,CIBUTRINA,0.003
acquapendente,F5.22,CLOROTOLURON,0.1633
bomarzo,F5.26,S-METOLACLOR,0.03
bomarzo,F5.26,TERBUTRINA,0.02
civita castellana,F5.27,CIPERMETRINA,6e-05
marta,F5.36,CARBENDAZIM,0.01
blera,F5.83,Eptacloro ed eptacloro epossido,5e-06
ferentino,L1.30,TERBUTRINA,0.06
rieti,L3.40,S-METOLACLOR,0.05
capodimonte,L5.30,DIMETOMORF,0.03
milano,POLSSEMACA1LO1,AMPA,0.096
gerre de' caprioli,POMBCA1LO2,SULCOTRIONE,0.14
s. benedetto po,0013281IR1,GLIFOSATE,0.07
s. benedetto po,0013281IR1,AMPA,1.18
s. benedetto po,0013281IR1,BENTAZONE,0.038
s. benedetto po,0013281IR1,"2,4-DICLOROFENOSSIACETICO ACIDO",0.07
s. benedetto po,0013281IR1,AZOSSISTROBINA,0.052
s. benedetto po,0013281IR1,ACETAMIPRID,0.032
s. benedetto po,0013281IR1,BOSCALID,0.03
s. benedetto po,0013281IR1,METALAXIL,0.22
s. benedetto po,0013281IR1,FLUROXIPIR-MEPTIL,0.034
s. benedetto po,0013281IR1,AMETRINA,0.02
roncoferraro,FTMOCA1IR1,METOLACLOR,0.06
roncoferraro,FTMOCA1IR1,CLOMAZONE,0.13
brivio,N0080019LO2,AMPA,0.067
varese,N008041002011LO1,GLIFOSATE,0.272
legnano ,N008044002012LO1,AMPA,4.25
legnano ,N008044002012LO1,GLIFOSATE,0.26
legnano ,N008044002012LO1,ATRAZINA DESISOPROPIL,0.04
legnano ,N008044002012LO1,TERBUTRINA,0.01
legnano ,N008044002012LO1,METOLACLOR,0.03
pero,N008044002014LO1,AMETRINA,0.214
s. angelo lodigiano,N0080440022LO1,BENTAZONE,0.63
s. angelo lodigiano,N0080440022LO1,ATRAZINA,0.0139999999999999
s. angelo lodigiano,N0080440022LO1,METOLACLOR,0.015
s. angelo lodigiano,N0080440022LO1,"2,6-DICLOROBENZAMMIDE",0.0139999999999999
s. angelo lodigiano,N0080440022LO1,AZOSSISTROBINA,0.37
s. angelo lodigiano,N0080440022LO1,CICLOXIDIM,0.21
lograto,POOG3BACA1LO2,AMPA,0.3
vescovato,POOG3DEDVCA1LO1,METOLACLOR,0.21
vescovato,POOG3DEDVCA1LO1,FLUROXIPIR-MEPTIL,0.034
vescovato,POOG3DEDVCA1LO1,METRIBUZIN,0.049
san benedetto po,00108614IR2,TERBUTILAZINA (incluso metabolita),0.06
lomazzo,N00804400201012LO1,TERBUTILAZINA (incluso metabolita),0.131
peschiera borromeo,N0080445LO1,TERBUTILAZINA (incluso metabolita),0.095
ghedi,N008060008353LO2,AMPA,0.25
ghedi,N008060008353LO2,"2,6-DICLOROBENZAMMIDE",0.083
gussago,N008060008372LO1,NICOSULFURON,0.15
gussago,N008060008372LO1,DICAMBA,0.07
cremona,N00816IR1,AMPA,0.25
cremona,N00816IR1,AMETRINA,0.1889999999999999
cremona,N00816IR1,METOLACLOR,0.04
cremona,N00816IR1,BENTAZONE,0.063
cremona,N00816IR1,OXADIAZON,0.0139999999999999
sermide e felonica,N00819IR2,METOLACLOR,0.03
sermide e felonica,N00819IR2,AZOSSISTROBINA,0.052
fombio,N0082500032LO1,GLIFOSATE,0.405
fombio,N0082500032LO1,AMPA,1.92
fombio,N0082500032LO1,CLOMAZONE,0.07
cappella cantone,POAD3SMSTCLO1,GLIFOSATE,0.08
cappella cantone,POAD3SMSTCLO1,AMPA,0.19
cappella cantone,POAD3SMSTCLO1,METOLACLOR,0.05
rivarolo del re ed uniti,POAG3NACA1LO2,"2,4-DICLOROFENOSSIACETICO ACIDO",0.181
rivarolo del re ed uniti,POAG3NACA1LO2,ATRAZINA,0.09
rivarolo del re ed uniti,POAG3NACA1LO2,AZOSSISTROBINA,0.091
rivarolo del re ed uniti,POAG3NACA1LO2,OXADIAZON,0.04
bagnolo s. vito,POMI5GHCA1LO1,BENTAZONE,0.15
castelnuovo bocca dadda,POMOPBCA1LO1,AMPA,1.05
castelnuovo bocca dadda,POMOPBCA1LO1,METOLACLOR,0.882
castelnuovo bocca dadda,POMOPBCA1LO1,CLOMAZONE,0.05
castelnuovo bocca dadda,POMOPBCA1LO1,MESOTRIONE,0.1
castelnuovo bocca dadda,POMOPBCA1LO1,NICOSULFURON,0.11
castelnuovo bocca dadda,POMOPBCA1LO1,PIRIMICARB,0.049
villa carcina,N0080600083LO1,GLIFOSATE,0.06
cigognolo,POOG3MGCICA1LO1,METOLACLOR,0.09
dosolo,N00817IR2,AMPA,0.33
dosolo,N00817IR2,AMETRINA,0.13
dosolo,N00817IR2,AZOSSISTROBINA,0.037
mornico al serio,N0083290010101012LO1,PIRIMETANIL,0.0559999999999999
gera lario,N0080017LO1,AMPA,0.064
gera lario,N0080017LO1,GLIFOSATE,0.032
calolziocorte/olginate,N0080019LO1,METOLACLOR,0.013
cassano magnago,N008001A1LO1,AMPA,1.02
cassano magnago,N008001A1LO1,GLIFOSATE,0.35
cassano magnago,N008001A1LO1,PROCLORAZ,0.09
cassano magnago,N008001A1LO1,METALAXIL,0.01
ardenno,N008001B1LO1,AMPA,0.158
ardenno,N008001B1LO1,GLIFOSATE,0.265
ardenno,N008001B1LO1,PIRIMETANIL,0.07
ardenno,N008001B1LO1,DIMETOMORF,0.35
ardenno,N008001B1LO1,METRIBUZIN,0.11
ottobiano,N0080030022IR1,AMPA,0.638
ottobiano,N0080030022IR1,GLIFOSATE,0.18
ottobiano,N0080030022IR1,BENTAZONE,0.49
ottobiano,N0080030022IR1,PIRIMICARB,0.993
ottobiano,N0080030022IR1,METALAXIL,0.564
ottobiano,N0080030022IR1,OXADIAZON,0.599
ottobiano,N0080030022IR1,AZOSSISTROBINA,0.27
ottobiano,N0080030022IR1,DIMETOMORF,0.26
ottobiano,N0080030022IR1,METOLACLOR,0.06
ottobiano,N0080030022IR1,SULCOTRIONE,0.71
ottobiano,N0080030022IR1,MCPA,0.34
ottobiano,N0080030022IR1,CLOMAZONE,0.35
ottobiano,N0080030022IR1,CICLOXIDIM,0.5
ottobiano,N0080030022IR1,AZIMSULFURON,0.04
ottobiano,N0080030022IR1,MOLINATE,0.011
ottobiano,N0080030022IR1,PENDIMETALIN,0.04
ottobiano,N0080030022IR1,PRETILACLOR,0.037
ottobiano,N0080030022IR1,"2,6-DICLOROBENZAMMIDE",0.012
s. benedetto po,0013281IR1,NICOSULFURON,0.036
s. benedetto po,0013281IR1,METRIBUZIN,0.063
ceranova,N0080611LO2,OXADIAZON,0.044
s. benedetto po,0013281IR1,METOLACLOR,0.06
s. benedetto po,0013281IR1,MESOTRIONE,0.04
vescovato,POOG3DEDVCA1LO1,AMPA,1.42
vescovato,POOG3DEDVCA1LO1,GLIFOSATE,0.85
s. benedetto po,0013281IR1,TEBUCONAZOLO,0.031
s. benedetto po,0013281IR1,DIMETOMORF,0.0559999999999999
san benedetto po,00108614IR2,AMPA,0.72
san benedetto po,00108614IR2,GLIFOSATE,0.1
san benedetto po,00108614IR2,DIMETOMORF,0.052
san benedetto po,00108614IR2,NICOSULFURON,0.032
san benedetto po,00108614IR2,METALAXIL,0.23
san benedetto po,00108614IR2,METOLACLOR,0.08
san benedetto po,00108614IR2,METRIBUZIN,0.068
milano,001098160011IR1,AMPA,0.291
s. benedetto po,0013281IR1,MECOPROP,0.039
s. benedetto po,0013281IR1,SULCOTRIONE,0.034
spinadesco,0013311IR1,AMPA,0.33
spinadesco,0013311IR1,GLIFOSATE,0.24
spinadesco,0013311IR1,METOLACLOR,0.51
spinadesco,0013311IR1,FLUFENACET,0.02
spinadesco,0013311IR1,TIAMETOXAM,0.046
spinadesco,0013311IR1,MESOTRIONE,0.3
spinadesco,0013311IR1,NICOSULFURON,0.14
spinadesco,0013311IR1,SULCOTRIONE,0.11
spinadesco,0013311IR1,BENTAZONE,0.067
spinadesco,0013311IR1,OXADIAZON,0.49
serravalle a po,FTCA1IR1,AMPA,0.27
serravalle a po,FTCA1IR1,GLIFOSATE,0.22
serravalle a po,FTCA1IR1,BENTAZONE,0.036
serravalle a po,FTCA1IR1,AZOSSISTROBINA,0.35
serravalle a po,FTCA1IR1,METOLACLOR,0.03
serravalle a po,FTCA1IR1,PENDIMETALIN,0.05
serravalle a po,FTCA1IR1,CLOMAZONE,0.057
serravalle a po,FTCA1IR1,OXADIAZON,0.18
roncoferraro,FTDECA1IR1,AMPA,0.15
roncoferraro,FTDECA1IR1,BENTAZONE,0.17
roncoferraro,FTDECA1IR1,OXADIAZON,0.03
roncoferraro,FTDECA1IR1,METOLACLOR,0.04
roncoferraro,FTDECA1IR1,AZOSSISTROBINA,0.39
roncoferraro,FTDECA1IR1,GLIFOSATE,0.1
roncoferraro,FTDECA1IR1,NICOSULFURON,0.036
roncoferraro,FTDECA1IR1,MCPA,0.045
roncoferraro,FTDECA1IR1,CLOMAZONE,0.048
roncoferraro,FTMOCA1IR1,AMPA,0.46
roncoferraro,FTMOCA1IR1,BENTAZONE,0.134
roncoferraro,FTMOCA1IR1,GLIFOSATE,0.29
roncoferraro,FTMOCA1IR1,AZOSSISTROBINA,0.71
roncoferraro,FTMOCA1IR1,PENDIMETALIN,0.03
roncoferraro,FTMOCA1IR1,NICOSULFURON,0.053
roncoferraro,FTMOCA1IR1,METALAXIL,0.03
roncoferraro,FTMOCA1IR1,TEBUCONAZOLO,0.031
roncoferraro,FTMOCA1IR1,OXADIAZON,0.08
villimpenta,IR1,AMPA,0.4
pellezzano(sa),IR1,AMPA,0.4
villimpenta,IR1,BENTAZONE,0.51
pellezzano(sa),IR1,BENTAZONE,0.51
villimpenta,IR1,GLIFOSATE,0.51
pellezzano(sa),IR1,GLIFOSATE,0.51
villimpenta,IR1,AZOSSISTROBINA,0.86
pellezzano(sa),IR1,AZOSSISTROBINA,0.86
villimpenta,IR1,METOLACLOR,0.07
pellezzano(sa),IR1,METOLACLOR,0.07
villimpenta,IR1,OXADIAZON,0.37
pellezzano(sa),IR1,OXADIAZON,0.37
villimpenta,IR1,MCPA,0.033
pellezzano(sa),IR1,MCPA,0.033
villimpenta,IR1,PENDIMETALIN,0.05
pellezzano(sa),IR1,PENDIMETALIN,0.05
villimpenta,IR1,DIMETOMORF,0.085
pellezzano(sa),IR1,DIMETOMORF,0.085
villimpenta,IR1,DIMETOATO,0.045
pellezzano(sa),IR1,DIMETOATO,0.045
villimpenta,IR1,TEBUCONAZOLO,0.038
pellezzano(sa),IR1,TEBUCONAZOLO,0.038
villimpenta,IR1,CLOMAZONE,0.5
pellezzano(sa),IR1,CLOMAZONE,0.5
paladina,N008001006221LO1,AMPA,0.24
valbrembo,N008001006222LO1,AMPA,0.28
barzana,N00800100623A1LO1,AMPA,0.26
barzana,N00800100623A1LO1,DIMETOMORF,0.045
barzana,N00800100623A1LO1,AZOSSISTROBINA,0.057
barzana,N00800100623A1LO1,MECOPROP,0.48
bonate sopra,N00800100623A2LO1,GLIFOSATE,0.09
bonate sopra,N00800100623A2LO1,AMPA,0.2
palazzago,N008001006421LO1,NICOSULFURON,0.051
filago,N008001006422LO1,AMPA,8.51
filago,N008001006422LO1,GLIFOSATE,0.23
filago,N008001006422LO1,MECOPROP,0.046
filago,N008001006422LO1,TIACLOPRID,0.035
filago,N008001006422LO1,METRIBUZIN,0.0409999999999999
filago,N008001006422LO1,"2,4-DICLOROFENOSSIACETICO ACIDO",0.066
filago,N008001006422LO1,TIAMETOXAM,0.24
filago,N008001006422LO1,CLOMAZONE,0.039
filago,N008001006422LO1,METOLACLOR,1.61
filago,N008001006422LO1,CIANAZINA,0.05
brembate sopra,N0080010064LO1,AMPA,0.062
canonica dadda,N0080010065LO1,AMPA,0.11
canonica dadda,N0080010065LO1,GLIFOSATE,0.043
casnigo,N008001023131LO1,AMPA,0.44
alzano lombardo,N008001023231LO1,AMPA,0.06
bergamo,N0080010232501012LO1,AMPA,0.1
bergamo,N0080010232501012LO1,GLIFOSATE,0.07
ponte nossa,N0080010234LO1,AMPA,0.05
seriate,N0080010235LO2,AMPA,0.42
seriate,N0080010235LO2,GLIFOSATE,0.18
mozzanica,N0080010236LO1,AMPA,0.19
mozzanica,N0080010236LO1,METOLACLOR,0.02
mozzanica,N0080010236LO1,IMIDACLOPRID,0.044
mozzanica,N0080010236LO1,TIACLOPRID,0.12
mozzanica,N0080010236LO1,GLIFOSATE,0.05
mozzanica,N0080010236LO1,SIMAZINA,0.02
mozzanica,N0080010236LO1,PENDIMETALIN,0.09
sergnano ,N0080010237LO1,AMPA,0.2
sergnano ,N0080010237LO1,METOLACLOR,0.06
sergnano ,N0080010237LO1,PENDIMETALIN,0.16
sergnano ,N0080010237LO1,TIACLOPRID,0.48
sergnano ,N0080010237LO1,TEBUCONAZOLO,0.044
sergnano ,N0080010237LO1,GLIFOSATE,0.07
montodine,N0080010238LO1,AMPA,0.4
montodine,N0080010238LO1,METOLACLOR,0.06
montodine,N0080010238LO1,ATRAZINA,0.02
montodine,N0080010238LO1,GLIFOSATE,0.18
montodine,N0080010238LO1,PROMETRINA,0.01
montodine,N0080010238LO1,"2,4-DICLOROFENOSSIACETICO ACIDO",0.034
montodine,N0080010238LO1,PENDIMETALIN,0.33
premana,N0080010272LO1,AMPA,0.13
premana,N0080010272LO1,GLIFOSATE,0.06
valdidentro,N008001029081LO1,AMPA,0.068
cernobbio,N008001055012IR1,AMPA,1.1
cernobbio,N008001055012IR1,GLIFOSATE,0.3
cernobbio,N008001055012IR1,MECOPROP,0.31
cernobbio,N008001055012IR1,METALAXIL,0.102
cernobbio,N008001055012IR1,MCPA,0.09
cernobbio,N008001055012IR1,"2,4-DICLOROFENOSSIACETICO ACIDO",0.09
como,N0080010552LO1,AMPA,2.21
como,N0080010552LO1,GLIFOSATE,0.122
como,N0080010552LO1,IMIDACLOPRID,0.05
como,N0080010552LO1,TERBUTRINA,0.022
como,N0080010552LO2,AMPA,1.5
como,N0080010552LO2,GLIFOSATE,0.7
bellagio ,N008001055511LO1,ATRAZINA,0.015
perledo,N0080010571LO1,AMPA,0.099
perledo,N0080010571LO1,GLIFOSATE,0.04
vercurago,N0080010621LO1,AMPA,0.064
pizzighettone,N0080010762LO1,AMPA,0.11
pizzighettone,N0080010762LO1,GLIFOSATE,0.07
pizzighettone,N0080010762LO1,METOLACLOR,0.07
pizzighettone,N0080010762LO1,NICOSULFURON,0.05
mariano comense,N00800109101011LO1,GLIFOSATE,0.361
mariano comense,N00800109101011LO1,TERBUTRINA,0.063
mariano comense,N00800109101011LO1,AMPA,2.88
mariano comense,N00800109101011LO1,IMIDACLOPRID,0.08
mariano comense,N00800109101011LO1,MECOPROP,0.06
mariano comense,N00800109101011LO1,BENTAZONE,0.06
mariano comense,N00800109101011LO1,DIURON,0.03
mariano comense,N00800109101011LO1,METOLACLOR,0.013
mariano comense,N00800109101011LO1,ATRAZINA,0.019
mariano comense,N00800109101011LO1,SIMAZINA,0.047
cesano maderno,N00800109101012LO1,AMPA,3.49
cesano maderno,N00800109101012LO1,GLIFOSATE,0.98
cesano maderno,N00800109101012LO1,TERBUTRINA,0.018
cesano maderno,N00800109101012LO1,METOLACLOR,0.022
cesano maderno,N00800109101012LO1,MECOPROP,0.06
cesano maderno,N00800109101012LO1,BENTAZONE,0.05
cesano maderno,N00800109101012LO1,IMIDACLOPRID,0.06
cesano maderno,N00800109101012LO1,PENDIMETALIN,0.0139999999999999
cesano maderno,N00800109101012LO1,BOSCALID,0.05
cesano maderno,N00800109101012LO1,SIMAZINA,0.017
cantù,N00800109101131LO2,AMPA,1.92
cantù,N00800109101131LO2,GLIFOSATE,0.795
cantù,N00800109101131LO2,METOLACLOR,0.01
fino mornasco,N008001091011LO1,AMPA,0.914
fino mornasco,N008001091011LO1,GLIFOSATE,0.32
fino mornasco,N008001091011LO1,METOLACLOR,0.013
vertemate,N008001091012LO1,AMPA,4.97
vertemate,N008001091012LO1,GLIFOSATE,0.3429999999999999
vertemate,N008001091012LO1,ATRAZINA DESISOPROPIL,0.05
vertemate,N008001091012LO1,METOLACLOR,0.011
lentate sul seveso,N008001091013LO1,GLIFOSATE,1.0
lentate sul seveso,N008001091013LO1,AMPA,6.45
lentate sul seveso,N008001091013LO1,TERBUTRINA,0.02
lentate sul seveso,N008001091013LO1,METOLACLOR,0.018
lentate sul seveso,N008001091013LO1,FLUFENACET,0.022
lentate sul seveso,N008001091013LO1,IMIDACLOPRID,0.04
paderno dugnano,N008001091014LO1,AMPA,5.95
paderno dugnano,N008001091014LO1,GLIFOSATE,1.2
paderno dugnano,N008001091014LO1,TERBUTRINA,0.017
paderno dugnano,N008001091014LO1,METOLACLOR,0.024
paderno dugnano,N008001091014LO1,FLUFENACET,0.022
trezzo d' adda,N00800110LO1,AMPA,0.113
fara gera dadda,N00800111LO1,MCPA,0.04
fara gera dadda,N00800111LO1,DIURON,0.06
berbenno,N0080011251LO1,AMPA,0.031
turano lodigiano,N00800112BLO1,AMPA,0.16
turano lodigiano,N00800112BLO1,TERBUTRINA,0.0289999999999999
turano lodigiano,N00800112BLO1,METOLACLOR,0.134
turano lodigiano,N00800112BLO1,"2,6-DICLOROBENZAMMIDE",0.017
turano lodigiano,N00800112BLO1,ATRAZINA,0.012
turano lodigiano,N00800112BLO1,GLIFOSATE,0.03
fabriano,R110127GI,TRIFLURALIN,0.08
fabriano,R110127GI,ACLONIFEN,0.0139999999999999
fabriano,R110127GI,DIMETOATO,0.13
numana,R1101406AS,ACLONIFEN,0.046
osimo,R1101410MU,TERBUTRINA,0.023
numana,R1101414MU,ACLONIFEN,0.046
numana,R1101414MU,DIURON,0.07
numana,R1101414MU,TRIFLURALIN,0.16
gabicce mare,I019T1TA,TERBUTRINA,0.023
gabicce mare,I019T1TA,MECOPROP,0.03
gabicce mare,I019T1TA,ACLONIFEN,0.046
monsampolo del tronto,I0286TR,DIURON,0.03
monsampolo del tronto,I0286TR,DIMETOATO,0.13
monsampolo del tronto,I0286TR,TRIFLURALIN,0.08
pesaro,R1100211FO,MECOPROP,0.06
pesaro,R110041AAR,DIURON,0.07
acqualagna,R1100515ME,ACLONIFEN,0.0139999999999999
fossombrone,R1100517ME,DIMETOATO,0.13
fossombrone,R1100517ME,TRIFLURALIN,0.08
fano,R1100520ME,METOLACLOR,0.14
fano,R1100520ME,ACLONIFEN,0.075
mondolfo,R110075CE,ACLONIFEN,0.0139999999999999
,R110076CE,ACLONIFEN,0.046
ripe,R110095NE,TERBUTRINA,0.023
senigallia,R110096BMI,ACLONIFEN,0.031
senigallia,R110097MI,ACLONIFEN,0.038
senigallia,R110097MI,TERBUTRINA,0.0139999999999999
senigallia,R110097MI,TRIFLURALIN,0.08
senigallia,R110097MI,DIMETOATO,0.13
,R110101SG,TERBUTRINA,0.02
castelbellino,R1101212ES,DIURON,0.06
falconara marittima,R1101216ES,TERBUTRINA,0.02
falconara marittima,R1101216ES,DIURON,0.06
cingoli,R110144MU,DIURON,0.04
cingoli,R110144MU,DICOFOL,1.35
cingoli,R110144MU,ACLONIFEN,0.046
porto recanati,R1101612PO,ACLONIFEN,0.038
porto recanati,R1101612PO,DIURON,0.07
porto recanati,R1101612PO,TERBUTRINA,0.0139999999999999
,R1101616PO,ACLONIFEN,0.0139999999999999
macerata,R110169PO,ACLONIFEN,0.031
civitanova marche,R1101916CH,ACLONIFEN,0.075
civitanova marche,R1101916CH,METOLACLOR,0.14
belforte del chienti,R1101920CH,MECOPROP,0.06
belforte del chienti,R1101920CH,ACLONIFEN,0.03
,R1101928CH,DIURON,0.06
,R1101932CH,DIURON,0.06
,R1101932CH,TERBUTRINA,0.023
serravalle di chienti,R110193CH,DICOFOL,1.35
belmonte piceno,R110214TN,ACLONIFEN,0.046
porto sant'elpidio,R110216TN,ACLONIFEN,0.046
fermo,R110232EV,ACLONIFEN,0.046
comunanza,R110252AS,TERBUTRINA,0.02
pedaso,R110256AS,DIURON,0.03
grottammare,R110294TS,TERBUTRINA,0.023
san benedetto del tronto,R110301AL,TRIFLURALIN,0.16
san benedetto del tronto,R110301AL,DIMETOATO,0.13
,5040,METOLACLOR,0.1
,5040,MICLOBUTANIL,0.03
,21050,MCPA,0.04
,416015,TERBUTILAZINA (incluso metabolita),0.05
,61051,METOLACLOR,0.03
,61051,TEBUCONAZOLO,0.42
,1040,METOLACLOR,0.24
,1040,MCPA,0.03
,1040,ATRAZINA,0.19
,1040,ATRAZINA DESETIL,0.19
,1040,SIMAZINA,0.02
,1040,BOSCALID,0.02
,1065,METOLACLOR,0.55
,1065,GLIFOSATE,0.3
,1065,AMPA,0.2
,1065,ATRAZINA DESETIL,0.03
,1065,NICOSULFURON,0.07
,1065,TEBUCONAZOLO,0.03
,1065,DIMETOMORF,0.59
,1065,BOSCALID,0.06
,1065,METALAXIL,0.18
,1065,CAPTANO,0.04
,1065,PIRIMETANIL,0.04
,1095,AMPA,0.4
,1095,METOLACLOR,0.09
,1095,ATRAZINA DESETIL,0.04
,1095,GLIFOSATE,0.3
,1095,ESACLOROBENZENE,0.091
,1095,NICOSULFURON,0.05
,1095,PENTACLOROBENZENE,0.002
,1095,FLUROXIPIR,0.06
,1095,CAPTANO,0.06
,1160,AMPA,0.6
,1160,NICOSULFURON,0.15
,1160,METOLACLOR,0.21
,1160,GLIFOSATE,0.2
,1160,IMAZAMOX,0.02
,1160,IMIDACLOPRID,0.03
,1160,ETOFUMESATE,0.03
,1160,DIURON,0.02
,1160,METRIBUZIN,0.02
,1197,METOLACLOR,0.24
,1197,NICOSULFURON,0.1
,1197,AMPA,0.4
,1197,ESACLOROBENZENE,0.068
,1230,AMPA,0.2
,1230,NICOSULFURON,0.06
,1230,METOLACLOR,0.27
,1230,BENTAZONE,0.02
,1230,GLIFOSATE,0.3
,1230,MECOPROP,0.04
,1250,GLIFOSATE,0.2
,1250,AMPA,0.2
,1250,METOLACLOR,0.06
,1250,NICOSULFURON,0.05
,1250,BENTAZONE,0.04
,1250,OXADIAZON,0.06
,1250,QUINCLORAC,0.03
,1250,MCPA,0.03
,1250,MOLINATE,0.03
,1250,IMAZAMOX,0.03
,1250,AZOSSISTROBINA,0.12
,1250,ATRAZINA DESETIL,0.02
,1270,BENTAZONE,0.1
,1270,AMPA,0.3
,1270,GLIFOSATE,0.3
,1270,METOLACLOR,0.1
,1270,OXADIAZON,0.21
,1270,IMAZAMOX,0.17
,1270,NICOSULFURON,0.05
,1270,MCPA,0.1
,1270,DIMETENAMIDE,0.07
,1270,SULCOTRIONE,0.04
,1270,PRETILACLOR,0.08
,1270,FLUFENACET,0.1
,1270,AZOSSISTROBINA,0.55
,1270,QUINCLORAC,0.04
,1270,CLOMAZONE,0.04
,1270,METALAXIL,0.02
,1270,BOSCALID,0.02
,1270,TRICICLAZOLO,0.03
,1270,DIMETOMORF,0.05
,1270,CICLOXIDIM,0.03
,1270,ETOSSISULFURON,0.04
,1270,BENSULFURON-METILE,0.02
,1280,AMPA,0.3
,1280,GLIFOSATE,0.2
,1280,OXADIAZON,0.17
,1280,BENTAZONE,0.06
,1280,METOLACLOR,0.1
,1280,MCPA,0.05
,1280,NICOSULFURON,0.05
,1280,IMAZAMOX,0.12
,1280,SULCOTRIONE,0.02
,1280,FLUFENACET,0.08
,1280,AZOSSISTROBINA,0.44
,1280,CICLOXIDIM,0.06
,1280,QUINCLORAC,0.02
,1280,TRICICLAZOLO,0.03
,1280,DIURON,0.02
,1280,DIMETOMORF,0.03
,1280,DIMETENAMIDE,0.05
,1280,PRETILACLOR,0.02
,1280,TEBUCONAZOLO,0.03
,2035,AMPA,1.1
,2035,NICOSULFURON,0.15
,2035,IMIDACLOPRID,0.06
,2035,GLIFOSATE,0.4
,2035,METOLACLOR,0.12
,2035,DIMETOMORF,0.24
,2035,AZOSSISTROBINA,0.16
,2035,MCPA,0.03
,2035,MECOPROP,0.02
,2035,CIPROCONAZOLO,0.05
,2035,DIMETENAMIDE,0.07
,2035,CLORIDAZON,0.05
,2035,METAMITRON,0.92
,2035,METALAXIL,0.41
,4005,AMPA,2.3
,4005,GLIFOSATE,2.2
,4005,BOSCALID,0.25
,4005,IMIDACLOPRID,0.3
,4005,DIMETOMORF,2.81
,4005,TEBUCONAZOLO,0.13
,4005,METALAXIL,0.85
,4005,METOLACLOR,0.4
,4005,DIURON,0.11
,4005,TRICLOPIR,0.03
,4005,SPIROXAMINA,0.07
,4005,"DDT, pp",0.003
,4005,NICOSULFURON,0.03
,4005,MESOTRIONE,0.12
,4005,TIOPHANATE-METHYL,0.04
,4005,PIRIMETANIL,0.03
,4005,CIPRODINIL,0.74
,4005,CICLOXIDIM,0.04
,4005,CLOROTOLURON,0.06
,4005,MICLOBUTANIL,0.11
,4005,ATRAZINA,0.02
,4005,CAPTANO,0.33
,4005,ESACLOROBENZENE,0.05
,4005,FLUOPICOLIDE,0.02
,4005,IPROVALICARB,0.03
,4005,LENACIL,0.15
,4005,PROPICONAZOLO,0.02
,4005,SIMAZINA,0.03
,4030,IMIDACLOPRID,0.16
,4030,METOLACLOR,0.62
,4030,DIMETOMORF,0.75
,4030,BOSCALID,0.09
,4030,NICOSULFURON,0.6
,4030,METALAXIL,0.12
,4030,TEBUCONAZOLO,0.14
,4030,AZOSSISTROBINA,0.12
,4030,PROSULFURON,2.14
,4030,FLUOPICOLIDE,0.05
,4030,METAMITRON,0.05
,4030,CLOROTOLURON,0.04
,4030,BUPIRIMATE,0.04
,5040,DIMETOMORF,4.03
,5040,BOSCALID,0.28
,5040,METALAXIL,1.76
,5040,AMPA,3.3
,5040,GLIFOSATE,0.9
,5040,FLUOPICOLIDE,0.27
,5040,TEBUCONAZOLO,0.19
,5040,CICLOXIDIM,0.36
,5040,IMIDACLOPRID,0.05
,5040,DIURON,0.47
,5040,IPROVALICARB,0.23
,5040,"2,6-DICLOROBENZAMMIDE",0.05
,5040,CIPRODINIL,0.26
,5040,SPIROXAMINA,0.02
,5040,MCPA,0.17
,5040,BUPIRIMATE,0.11
,5040,PIRIMETANIL,0.18
,5040,NICOSULFURON,0.21
,5040,MECOPROP,0.02
,5040,CLOROTOLURON,0.21
,5040,FLUROXIPIR,0.06
,5040,OXADIAZON,0.03
,5040,ETOFUMESATE,0.07
,6030,AMPA,1.1
,6030,GLIFOSATE,0.4
,6030,METOLACLOR,0.15
,6030,IMIDACLOPRID,0.03
,6030,NICOSULFURON,0.2
,6030,DIMETOMORF,0.05
,6030,PROSULFURON,0.05
,6030,MECOPROP,0.03
,6030,METOMIL,0.06
,6030,METALAXIL,0.05
,7030,SULCOTRIONE,0.1
,7030,OXADIAZON,0.11
,7030,METOLACLOR,0.1
,7030,AZOSSISTROBINA,0.99
,7030,IMAZAMOX,0.07
,7030,NICOSULFURON,0.04
,7030,MCPA,0.1
,7030,BENTAZONE,0.02
,7030,MICLOBUTANIL,0.04
,7030,PRETILACLOR,0.04
,7030,FLUFENACET,0.05
,7030,DIMETENAMIDE,0.08
,7030,TRICICLAZOLO,0.03
,7030,FLUROXIPIR,0.02
,7030,CLOMAZONE,0.03
,8010,METOLACLOR,0.11
,8010,IMIDACLOPRID,0.03
,8010,DIURON,0.03
,8010,MECOPROP,0.04
,8010,LINURON,0.02
,9040,IMAZAMOX,0.11
,9040,SIMAZINA,0.04
,9060,OXADIAZON,0.59
,9060,IMAZAMOX,0.33
,9060,BENTAZONE,0.07
,9060,AZOSSISTROBINA,0.78
,9060,METOLACLOR,0.05
,9060,TRICICLAZOLO,0.05
,9060,SULCOTRIONE,0.31
,9060,PRETILACLOR,0.15
,9060,MCPA,0.06
,9060,CICLOXIDIM,0.13
,9060,QUINCLORAC,0.02
,9060,BENSULFURON-METILE,0.14
,9060,CLOMAZONE,0.09
,9060,MECOPROP,0.03
,9060,NICOSULFURON,0.1
